time,true_h,true_v,acc_cmd,acc_meas,baro_meas,ekf_h,ekf_v
18.490,214.9787,2.5000,0.0000,-0.1594,216.0977,215.5777,4.4379
18.500,215.0037,2.5000,0.0000,-0.4542,213.8831,215.4695,3.7371
18.510,215.0287,2.5000,0.0000,0.0118,214.5799,215.4255,3.3635
18.520,215.0537,2.5000,0.0000,-0.0307,213.3086,215.2705,2.4964
18.530,215.0787,2.5000,0.0000,-0.1099,215.5447,215.3173,2.5964
18.540,215.1037,2.5000,0.0000,-0.0958,214.6955,215.2864,2.3364
18.550,215.1287,2.5000,0.0000,-0.1887,216.2287,215.3904,2.7055
18.560,215.1537,2.5000,0.0000,0.1309,213.6585,215.2631,1.9972
18.570,215.1787,2.5000,0.0000,0.0361,215.0866,215.2659,1.9194
18.580,215.2037,2.5000,0.0000,0.2896,214.9704,215.2575,1.7928
18.590,215.2287,2.5000,0.0000,0.1196,212.7231,215.0515,0.7657
18.600,215.2537,2.5000,0.0000,0.0840,215.5489,215.1021,0.9626
18.610,215.2787,2.5000,0.0000,0.0426,213.6276,214.9815,0.3648
18.620,215.3037,2.5000,0.0000,-0.1348,212.8942,214.8017,-0.4775
18.630,215.3287,2.5000,0.0000,0.1072,214.5103,214.7718,-0.5936
18.640,215.3537,2.5000,0.0000,-0.2145,214.9723,214.7839,-0.5107
18.650,215.3787,2.5000,0.0000,-0.0139,218.2756,215.0856,0.8964
18.660,215.4037,2.5000,0.0000,0.1954,215.3078,215.1133,0.9822
18.670,215.4287,2.5000,0.0000,0.1409,217.6667,215.3463,2.0058
18.680,215.4537,2.5000,0.0000,-0.3553,216.8890,215.4999,2.6185
18.690,215.4787,2.5000,0.0000,-0.0658,215.2067,215.4981,2.4881
18.700,215.5037,2.5000,0.0000,-0.1299,216.0581,215.5699,2.7040
18.710,215.5287,2.5000,0.0000,-0.0380,214.6419,215.5132,2.3191
18.720,215.5537,2.5000,0.0000,0.2123,213.0719,215.3201,1.3266
18.730,215.5787,2.5000,0.0000,-0.0959,214.2184,215.2356,0.8785
18.740,215.6037,2.5000,0.0000,-0.0432,214.9614,215.2195,0.7642
18.750,215.6287,2.5000,0.0000,0.2779,215.8409,215.2810,1.0116
18.760,215.6537,2.5000,0.0000,-0.1834,216.1774,215.3689,1.3683
18.770,215.6787,2.5000,0.0000,0.0673,216.8175,215.5085,1.9462
18.780,215.7037,2.5000,0.0000,0.1074,215.6141,215.5355,1.9807
18.790,215.7287,2.5000,0.0000,0.0798,215.5436,215.5543,1.9754
18.800,215.7537,2.5000,0.0000,-0.2133,214.2584,215.4586,1.4457
18.810,215.7787,2.5000,0.0000,0.1120,215.7263,215.4953,1.5483
18.820,215.8037,2.5000,0.0000,-0.3617,215.0191,215.4676,1.3500
18.830,215.8287,2.5000,0.0000,-0.1837,215.2874,215.4641,1.2717
18.840,215.8537,2.5000,0.0000,0.1951,217.6898,215.6710,2.1626
18.850,215.8787,2.5000,0.0000,-0.1934,215.9458,215.7149,2.2646
18.860,215.9037,2.5000,0.0000,0.2195,214.8225,215.6572,1.8954
18.870,215.9287,2.5000,0.0000,0.0471,213.8453,215.5155,1.1578
18.880,215.9537,2.5000,0.0000,-0.0419,216.0744,215.5751,1.3774
18.890,215.9787,2.5000,0.0000,-0.0439,215.9903,215.6241,1.5383
18.900,216.0037,2.5000,0.0000,0.2092,216.5981,215.7236,1.9239
18.910,216.0287,2.5000,0.0000,0.1829,216.9785,215.8513,2.4214
18.920,216.0537,2.5000,0.0000,0.0223,215.4276,215.8362,2.2412
18.930,216.0787,2.5000,0.0000,0.2673,215.6722,215.8422,2.1668
18.940,216.1037,2.5000,0.0000,0.3689,213.0142,215.6139,1.0202
18.950,216.1287,2.5000,0.0000,0.3917,216.1887,215.6736,1.2477
18.960,216.1537,2.5000,0.0000,0.0636,218.2256,215.9089,2.2704
18.970,216.1787,2.5000,0.0000,-0.0795,218.5567,216.1619,3.3274
18.980,216.2037,2.5000,0.0000,-0.2600,214.8187,216.0744,2.7730
18.990,216.2287,2.5000,0.0000,-0.4777,218.0416,216.2723,3.5540
19.000,216.2537,2.5000,0.0000,0.0012,215.2844,216.2181,3.1425
19.010,216.2787,2.5000,0.0000,0.0084,215.5378,216.1871,2.8557
19.020,216.3037,2.5000,0.0000,0.2970,215.0033,216.1093,2.3675
19.030,216.3287,2.5000,0.0000,-0.2166,216.6369,216.1771,2.5693
19.040,216.3537,2.5000,0.0000,-0.1564,216.9114,216.2650,2.8549
19.050,216.3787,2.5000,0.0000,0.2231,214.4811,216.1345,2.1265
19.060,216.4037,2.5000,0.0000,0.1320,212.9037,215.8705,0.8175
19.070,216.4287,2.5000,0.0000,0.0623,216.2641,215.9125,0.9725
19.080,216.4537,2.5000,0.0000,0.0495,215.9709,215.9265,0.9904
19.090,216.4787,2.5000,0.0000,0.4368,216.9396,216.0244,1.3939
19.100,216.5037,2.5000,0.0000,0.1442,215.3942,215.9818,1.1343
19.110,216.5287,2.5000,0.0000,-0.3094,217.1143,216.0915,1.5845
19.120,216.5537,2.5000,0.0000,-0.4647,215.8261,216.0827,1.4711
19.130,216.5787,2.5000,0.0000,-0.2058,218.6029,216.3172,2.4798
19.140,216.6037,2.5000,0.0000,0.3547,217.7099,216.4620,3.0306
19.150,216.6287,2.5000,0.0000,-0.2831,217.4428,216.5757,3.4132
19.160,216.6537,2.5000,0.0000,0.0367,216.0789,216.5633,3.1992
19.170,216.6787,2.5000,0.0000,0.3174,216.7272,216.6069,3.2523
19.180,216.7037,2.5000,0.0000,-0.0053,218.5934,216.8108,4.0393
19.190,216.7287,2.5000,0.0000,-0.0555,217.9516,216.9478,4.4814
19.200,216.7537,2.5000,0.0000,-0.0211,219.0935,217.1769,5.3269
19.210,216.7787,2.5000,0.0000,0.1511,217.3594,217.2415,5.3799
19.220,216.8037,2.5000,0.0000,-0.1673,214.6684,217.0648,4.3221
19.230,216.8287,2.5000,0.0000,-0.0081,215.9603,217.0073,3.8594
19.240,216.8537,2.5000,0.0000,-0.0665,219.0014,217.2175,4.6466
19.250,216.8787,2.5000,0.0000,-0.1442,217.9023,217.3200,4.9036
19.260,216.9037,2.5000,0.0000,-0.0878,217.5806,217.3876,4.9890
19.270,216.9287,2.5000,0.0000,0.2399,216.1180,217.3217,4.4591
19.280,216.9537,2.5000,0.0000,0.1026,219.1635,217.5240,5.1831
19.290,216.9787,2.5000,0.0000,-0.0727,215.9761,217.4355,4.5385
19.300,217.0037,2.5000,0.0000,0.1160,218.5110,217.5712,4.9531
19.310,217.0287,2.5000,0.0000,-0.3522,217.6182,217.6205,4.9529
19.320,217.0537,2.5000,0.0000,0.0548,218.6856,217.7592,5.3618
19.330,217.0787,2.5000,0.0000,0.2711,218.0827,217.8365,5.4703
19.340,217.1037,2.5000,0.0000,0.3477,217.6480,217.8698,5.3721
19.350,217.1287,2.5000,0.0000,-0.2635,218.0913,217.9383,5.4388
19.360,217.1537,2.5000,0.0000,-0.1182,216.1600,217.8319,4.7003
19.370,217.1787,2.5000,0.0000,-0.3665,216.1644,217.7284,4.0087
19.380,217.2037,2.5000,0.0000,-0.0471,215.7378,217.5904,3.1910
19.390,217.2287,2.5000,0.0000,0.0341,215.7758,217.4603,2.4470
19.400,217.2537,2.5000,0.0000,0.1848,216.7189,217.4175,2.1387
19.410,217.2787,2.5000,0.0000,-0.0290,217.7968,217.4703,2.2827
19.420,217.3037,2.5000,0.0000,0.0816,216.9795,217.4481,2.0759
19.430,217.3287,2.5000,0.0000,-0.3215,215.6707,217.3111,1.3511
19.440,217.3537,2.5000,0.0000,-0.2663,214.8153,217.1044,0.3400
19.450,217.3787,2.5000,0.0000,-0.1260,219.6056,217.3270,1.3469
19.460,217.4037,2.5000,0.0000,0.0835,216.9936,217.3100,1.2065
19.470,217.4287,2.5000,0.0000,0.1340,217.4306,217.3316,1.2495
19.480,217.4537,2.5000,0.0000,-0.2397,216.8274,217.2987,1.0406
19.490,217.4787,2.5000,0.0000,-0.2170,215.9394,217.1890,0.4893
19.500,217.5037,2.5000,0.0000,-0.0080,216.2579,217.1117,0.1119
19.510,217.5287,2.5000,0.0000,-0.0468,217.6384,217.1590,0.3231
19.520,217.5537,2.5000,0.0000,-0.3212,219.5732,217.3737,1.2940
19.530,217.5787,2.5000,0.0000,0.0347,218.6939,217.5014,1.8215
19.540,217.6037,2.5000,0.0000,0.0504,216.7482,217.4519,1.5109
19.550,217.6287,2.5000,0.0000,0.1498,215.6155,217.3046,0.7655
19.560,217.6537,2.5000,0.0000,-0.1093,217.5128,217.3298,0.8464
19.570,217.6787,2.5000,0.0000,-0.1066,217.3292,217.3375,0.8418
19.580,217.7037,2.5000,0.0000,0.1505,219.3049,217.5178,1.6310
19.590,217.7287,2.5000,0.0000,-0.0640,216.2728,217.4234,1.1228
19.600,217.7537,2.5000,0.0000,0.0105,217.9037,217.4758,1.3116
19.610,217.7787,2.5000,0.0000,0.3853,216.9534,217.4419,1.0953
19.620,217.8037,2.5000,0.0000,0.2073,218.9538,217.5846,1.7005
19.630,217.8287,2.5000,0.0000,0.1240,216.2807,217.4857,1.1680
19.640,217.8537,2.5000,0.0000,0.2114,218.7962,217.6113,1.6907
19.650,217.8787,2.5000,0.0000,-0.0917,218.1524,217.6742,1.9017
19.660,217.9037,2.5000,0.0000,0.0782,217.6138,217.6863,1.8689
19.670,217.9287,2.5000,0.0000,0.3738,217.2948,217.6690,1.7040
19.680,217.9537,2.5000,0.0000,-0.0396,216.6110,217.5917,1.2712
19.690,217.9787,2.5000,0.0000,0.0605,216.4156,217.5001,0.7927
19.700,218.0037,2.5000,0.0000,0.2678,218.9955,217.6385,1.3915
19.710,218.0287,2.5000,0.0000,-0.1030,221.5964,217.9985,2.9792
19.720,218.0537,2.5000,0.0000,0.2324,215.9666,217.8474,2.1494
19.730,218.0787,2.5000,0.0000,0.0012,217.7453,217.8580,2.0998
19.740,218.1037,2.5000,0.0000,-0.0237,219.7565,218.0438,2.8563
19.750,218.1287,2.5000,0.0000,-0.1312,219.0499,218.1581,3.2489
19.760,218.1537,2.5000,0.0000,0.0724,217.9696,218.1712,3.1601
19.770,218.1787,2.5000,0.0000,0.0535,218.6577,218.2427,3.3432
19.780,218.2037,2.5000,0.0000,-0.4017,214.4193,217.9377,1.7902
19.790,218.2287,2.5000,0.0000,0.0318,217.4547,217.9117,1.5883
19.800,218.2537,2.5000,0.0000,-0.0232,216.4353,217.7966,0.9868
19.810,218.2787,2.5000,0.0000,0.2877,217.0414,217.7394,0.6797
19.820,218.3037,2.5000,0.0000,-0.0381,219.7994,217.9263,1.5069
19.830,218.3287,2.5000,0.0000,0.3632,216.8930,217.8494,1.0846
19.840,218.3537,2.5000,0.0000,0.2065,222.5840,218.2747,2.9865
19.850,218.3787,2.5000,0.0000,0.1560,216.4781,218.1443,2.2505
19.860,218.4037,2.5000,0.0000,0.2330,220.3336,218.3569,3.1233
19.870,218.4287,2.5000,0.0000,0.2374,218.7662,218.4213,3.2756
19.880,218.4537,2.5000,0.0000,-0.4519,217.5242,218.3725,2.9005
19.890,218.4787,2.5000,0.0000,-0.1666,217.0649,218.2842,2.3626
19.900,218.5037,2.5000,0.0000,-0.0603,219.0083,218.3693,2.6448
19.910,218.5287,2.5000,0.0000,-0.3964,218.7641,218.4281,2.7924
19.920,218.5537,2.5000,0.0000,0.2296,220.2906,218.6170,3.5314
19.930,218.5787,2.5000,0.0000,-0.0352,220.4170,218.8071,4.2427
19.940,218.6037,2.5000,0.0000,0.1832,219.9258,218.9440,4.6751
19.950,218.6287,2.5000,0.0000,-0.1394,217.8620,218.8917,4.2206
19.960,218.6537,2.5000,0.0000,0.0056,219.9519,219.0232,4.6301
19.970,218.6787,2.5000,0.0000,-0.2346,215.2966,218.7385,3.1100
19.980,218.7037,2.5000,0.0000,-0.3120,217.8783,218.6914,2.7505
19.990,218.7287,2.5000,0.0000,0.2063,218.9664,218.7406,2.8501
20.000,218.7537,2.4996,-0.4352,-0.4179,221.1004,218.9737,3.7882
20.010,218.7787,2.4952,-0.4386,-0.2544,219.5096,219.0552,3.9840
20.020,218.8036,2.4908,-0.4419,-0.3770,218.0461,219.0030,3.5567
20.030,218.8285,2.4864,-0.4452,0.0458,221.1307,219.2221,4.3950
20.040,218.8534,2.4819,-0.4486,-0.4996,219.7724,219.3105,4.5939
20.050,218.8782,2.4774,-0.4519,-1.0262,221.1395,219.5128,5.3070
20.060,218.9029,2.4728,-0.4552,-0.8515,220.6795,219.6636,5.7503
20.070,218.9276,2.4683,-0.4584,-0.4556,219.5311,219.7044,5.6691
20.080,218.9523,2.4637,-0.4617,-0.3636,219.4116,219.7304,5.5236
20.090,218.9769,2.4590,-0.4650,-0.0787,218.1922,219.6458,4.8780
20.100,219.0015,2.4544,-0.4682,-0.4156,217.7396,219.5230,4.0855
20.110,219.0260,2.4497,-0.4715,-0.6345,217.3933,219.3734,3.2069
20.120,219.0504,2.4449,-0.4747,-0.6024,220.2618,219.4806,3.5465
20.130,219.0749,2.4402,-0.4779,-0.7623,216.8255,219.2800,2.4575
20.140,219.0992,2.4354,-0.4811,-0.5538,219.8035,219.3483,2.6535
20.150,219.1236,2.4305,-0.4843,-0.3232,221.2548,219.5398,3.4045
20.160,219.1478,2.4257,-0.4875,-0.3662,219.3313,219.5525,3.3021
20.170,219.1721,2.4208,-0.4906,-0.4734,219.9229,219.6151,3.4340
20.180,219.1963,2.4159,-0.4938,-0.4375,217.9186,219.4976,2.7328
20.190,219.2204,2.4109,-0.4969,-0.2327,219.3177,219.5067,2.6436
20.200,219.2445,2.4059,-0.5001,-0.3315,216.7674,219.2904,1.5261
20.210,219.2685,2.4009,-0.5032,-0.3316,216.6608,219.0736,0.4557
20.220,219.2925,2.3959,-0.5063,-0.7948,218.4811,219.0257,0.2104
20.230,219.3164,2.3908,-0.5094,-0.3332,219.8789,219.1025,0.5483
20.240,219.3403,2.3857,-0.5124,-0.1941,218.3785,219.0440,0.2499
20.250,219.3641,2.3805,-0.5155,-0.4742,219.4742,219.0840,0.4175
20.260,219.3879,2.3754,-0.5186,-0.3286,220.6161,219.2222,1.0280
20.270,219.4116,2.3702,-0.5216,-0.2762,217.3727,219.0693,0.2733
20.280,219.4353,2.3649,-0.5246,-1.0584,217.9665,218.9750,-0.1776
20.290,219.4589,2.3597,-0.5276,-0.7402,219.5438,219.0232,0.0468
20.300,219.4825,2.3544,-0.5306,-0.3412,219.4519,219.0613,0.2144
20.310,219.5060,2.3490,-0.5336,-0.5869,219.7507,219.1237,0.4864
20.320,219.5295,2.3437,-0.5366,-0.6569,221.9765,219.3784,1.6273
20.330,219.5529,2.3383,-0.5396,-0.3605,220.0112,219.4487,1.8698
20.340,219.5762,2.3329,-0.5425,-0.7375,218.6622,219.3968,1.5397
20.350,219.5995,2.3275,-0.5454,-0.6209,221.4205,219.5883,2.3436
20.360,219.6228,2.3220,-0.5484,-1.0186,219.1153,219.5682,2.1382
20.370,219.6460,2.3165,-0.5513,-0.7042,218.5361,219.4971,1.7073
20.380,219.6691,2.3110,-0.5542,-0.6801,221.5808,219.6955,2.5335
20.390,219.6922,2.3054,-0.5570,-0.7074,218.6352,219.6255,2.0904
20.400,219.7152,2.2998,-0.5599,-0.3059,220.1528,219.6909,2.2899
20.410,219.7382,2.2942,-0.5627,-0.1189,220.3834,219.7725,2.5542
20.420,219.7611,2.2886,-0.5656,-0.7565,222.2464,220.0128,3.5337
20.430,219.7839,2.2829,-0.5684,-0.3646,218.5012,219.9124,2.9062
20.440,219.8067,2.2772,-0.5712,-0.5652,217.6144,219.7373,1.9639
20.450,219.8295,2.2715,-0.5740,-0.5167,217.6885,219.5754,1.1237
20.460,219.8521,2.2657,-0.5768,-0.8132,220.4047,219.6584,1.4476
20.470,219.8748,2.2599,-0.5796,-0.8369,220.7127,219.7640,1.8598
20.480,219.8973,2.2541,-0.5823,-0.4190,223.1578,220.0788,3.2139
20.490,219.9198,2.2483,-0.5850,-0.5412,220.3887,220.1352,3.3194
20.500,219.9423,2.2424,-0.5878,-0.4437,218.6250,220.0330,2.6933
20.510,219.9647,2.2365,-0.5905,-0.5824,221.2693,220.1660,3.1745
20.520,219.9870,2.2306,-0.5932,-0.6506,219.7951,220.1624,3.0053
20.530,220.0093,2.2246,-0.5958,-0.5797,220.2748,220.1996,3.0317
20.540,220.0315,2.2187,-0.5985,-0.7746,221.4331,220.3355,3.5095
20.550,220.0537,2.2127,-0.6011,-0.5856,222.2611,220.5364,4.2635
20.560,220.0758,2.2066,-0.6038,-0.8358,219.8726,220.5170,3.9725
20.570,220.0978,2.2006,-0.6064,-0.3681,218.9474,220.4155,3.3193
20.580,220.1198,2.1945,-0.6090,-0.4301,218.1213,220.2445,2.3760
20.590,220.1417,2.1884,-0.6116,-0.7688,219.3630,220.1888,2.0055
20.600,220.1635,2.1823,-0.6141,-0.7157,217.3837,219.9610,0.8626
20.610,220.1853,2.1761,-0.6167,-0.9791,219.1904,219.9012,0.5425
20.620,220.2070,2.1699,-0.6192,-0.6735,220.9975,220.0023,0.9762
20.630,220.2287,2.1637,-0.6218,-0.6635,221.2490,220.1206,1.4688
20.640,220.2503,2.1575,-0.6243,-0.5444,219.5599,220.0847,1.2300
20.650,220.2718,2.1513,-0.6268,-0.4328,223.3683,220.3840,2.5419
20.660,220.2933,2.1450,-0.6292,-0.1325,223.0422,220.6404,3.5960
20.670,220.3147,2.1387,-0.6317,-0.4183,222.0943,220.8008,4.1611
20.680,220.3361,2.1323,-0.6342,-0.6704,219.6372,220.7366,3.6700
20.690,220.3574,2.1260,-0.6366,-0.6628,218.0296,220.5326,2.5583
20.700,220.3786,2.1196,-0.6390,-0.6149,221.5944,220.6490,2.9685
20.710,220.3998,2.1132,-0.6414,-0.7479,219.9103,220.6113,2.6526
20.720,220.4209,2.1068,-0.6438,-0.8401,220.3386,220.6115,2.5261
20.730,220.4419,2.1003,-0.6462,-0.8620,224.4460,220.9710,4.0543
20.740,220.4629,2.0938,-0.6485,-0.3295,217.0606,220.6648,2.4575
20.750,220.4838,2.0873,-0.6508,-0.5627,219.6327,220.5967,2.0257
20.760,220.5046,2.0808,-0.6532,-0.8554,221.1039,220.6596,2.2156
20.770,220.5254,2.0743,-0.6555,-0.3804,220.9830,220.7082,2.3308
20.780,220.5461,2.0677,-0.6577,-0.6831,220.0546,220.6721,2.0513
20.790,220.5667,2.0611,-0.6600,-0.7138,221.5831,220.7707,2.4034
20.800,220.5873,2.0545,-0.6623,-1.0737,221.6579,220.8704,2.7448
20.810,220.6078,2.0479,-0.6645,-0.6887,219.6412,220.7876,2.2324
20.820,220.6282,2.0412,-0.6667,-0.5284,224.5342,221.1367,3.7258
20.830,220.6486,2.0345,-0.6689,-0.5606,219.5740,221.0335,3.0751
20.840,220.6689,2.0278,-0.6711,-0.6007,220.4845,221.0134,2.8356
20.850,220.6892,2.0211,-0.6733,-0.4487,218.8107,220.8459,1.9307
20.860,220.7093,2.0144,-0.6754,-0.4332,222.7518,221.0307,2.6840
20.870,220.7295,2.0076,-0.6776,-0.6824,219.6133,220.9308,2.0952
20.880,220.7495,2.0008,-0.6797,-0.9992,219.3178,220.8084,1.4310
20.890,220.7695,1.9940,-0.6818,-0.7222,221.1594,220.8522,1.5595
20.900,220.7894,1.9872,-0.6839,-1.1345,221.5804,220.9303,1.8397
20.910,220.8092,1.9803,-0.6859,-0.6614,220.3339,220.8947,1.5848
20.920,220.8290,1.9735,-0.6880,-0.7654,219.2528,220.7651,0.9100
20.930,220.8487,1.9666,-0.6900,-0.5466,218.4630,220.5714,-0.0265
20.940,220.8683,1.9597,-0.6920,0.0132,221.5537,220.6573,0.3631
20.950,220.8878,1.9527,-0.6940,-0.8064,219.2459,220.5367,-0.2139
20.960,220.9073,1.9458,-0.6960,-1.0580,220.9641,220.5722,-0.0479
20.970,220.9268,1.9388,-0.6980,-0.7630,219.3155,220.4615,-0.5609
20.980,220.9461,1.9318,-0.6999,-0.8521,221.2230,220.5232,-0.2597
20.990,220.9654,1.9248,-0.7018,-0.6740,222.8726,220.7269,0.6803
21.000,220.9846,1.9178,-0.7038,-0.6458,220.7507,220.7352,0.6809
21.010,221.0037,1.9107,-0.7056,-0.6086,221.4243,220.8018,0.9486
21.020,221.0228,1.9037,-0.7075,-0.7974,220.5347,220.7870,0.8302
21.030,221.0418,1.8966,-0.7094,-0.5625,220.2986,220.7517,0.6238
21.040,221.0607,1.8895,-0.7112,-0.7823,219.2207,220.6230,-0.0024
21.050,221.0796,1.8823,-0.7130,-0.8266,219.9262,220.5618,-0.2895
21.060,221.0984,1.8752,-0.7149,-0.7548,218.6519,220.3916,-1.0649
21.070,221.1171,1.8680,-0.7166,-0.8818,221.9159,220.5156,-0.4543
21.080,221.1357,1.8609,-0.7184,-0.3999,220.8516,220.5409,-0.3243
21.090,221.1543,1.8537,-0.7202,-0.8350,221.7526,220.6442,0.1574
21.100,221.1728,1.8465,-0.7219,-0.7522,221.6858,220.7370,0.5687
21.110,221.1912,1.8392,-0.7236,-0.6441,221.0471,220.7694,0.6855
21.120,221.2096,1.8320,-0.7253,-0.5188,223.3517,221.0022,1.7160
21.130,221.2278,1.8247,-0.7270,-0.8380,219.7377,220.9068,1.1933
21.140,221.2461,1.8175,-0.7286,-0.5162,220.8069,220.9089,1.1411
21.150,221.2642,1.8102,-0.7303,-0.5310,220.3729,220.8723,0.9146
21.160,221.2822,1.8028,-0.7319,-0.7080,224.2529,221.1772,2.2654
21.170,221.3002,1.7955,-0.7335,-0.8583,219.6784,221.0663,1.6460
21.180,221.3181,1.7882,-0.7351,-1.1127,223.3175,221.2788,2.5379
21.190,221.3360,1.7808,-0.7367,-0.1796,222.3321,221.3944,2.9452
21.200,221.3538,1.7734,-0.7382,-0.8200,222.2541,221.4966,3.2722
21.210,221.3715,1.7660,-0.7398,-0.7465,223.3002,221.6847,3.9782
21.220,221.3891,1.7586,-0.7413,-0.6966,220.3367,221.6027,3.4132
21.230,221.4066,1.7512,-0.7428,-0.4442,218.7557,221.3840,2.2460
21.240,221.4241,1.7438,-0.7442,-0.6162,218.3456,221.1379,1.0059
21.250,221.4415,1.7363,-0.7457,-0.6873,222.2545,221.2450,1.4440
21.260,221.4588,1.7289,-0.7471,-0.8962,221.4520,221.2763,1.5139
21.270,221.4761,1.7214,-0.7486,-0.7955,220.5696,221.2281,1.2157
21.280,221.4932,1.7139,-0.7500,-0.7097,224.3799,221.5156,2.4722
21.290,221.5103,1.7064,-0.7513,-0.7269,220.6335,221.4608,2.0997
21.300,221.5273,1.6989,-0.7527,-0.8174,220.3919,221.3861,1.6531
21.310,221.5443,1.6913,-0.7541,-0.9917,222.3233,221.4834,2.0166
21.320,221.5612,1.6838,-0.7554,-0.9816,221.6292,221.5145,2.0590
21.330,221.5780,1.6762,-0.7567,-0.7531,221.1469,221.5010,1.8960
21.340,221.5947,1.6687,-0.7580,-0.8802,221.6037,221.5273,1.9217
21.350,221.6113,1.6611,-0.7592,-0.8477,223.5496,221.7222,2.7212
21.360,221.6279,1.6535,-0.7605,-0.7954,225.0758,222.0413,4.0528
21.370,221.6444,1.6459,-0.7617,-0.8899,220.6655,221.9575,3.4740
21.380,221.6608,1.6382,-0.7629,-0.9300,223.7161,222.1434,4.1606
21.390,221.6771,1.6306,-0.7641,-0.8628,221.1983,222.0984,3.7553
21.400,221.6934,1.6229,-0.7653,-1.0877,221.6554,222.0938,3.5540
21.410,221.7096,1.6153,-0.7665,-0.8945,221.0622,222.0357,3.1161
21.420,221.7257,1.6076,-0.7676,-0.7656,220.8400,221.9591,2.6155
21.430,221.7417,1.5999,-0.7687,-1.1702,220.0517,221.8156,1.8285
21.440,221.7577,1.5922,-0.7698,-0.8734,221.5486,221.8088,1.7055
21.450,221.7736,1.5845,-0.7709,-0.8789,221.8331,221.8265,1.6997
21.460,221.7894,1.5768,-0.7720,-0.5731,222.6463,221.9139,2.0148
21.470,221.8051,1.5691,-0.7730,-0.5979,223.7786,222.0958,2.7505
21.480,221.8208,1.5614,-0.7740,-0.7597,221.8354,222.0980,2.6275
21.490,221.8363,1.5536,-0.7750,-0.9578,220.9213,222.0187,2.1354
21.500,221.8518,1.5459,-0.7760,-0.8902,219.9424,221.8560,1.2829
21.510,221.8672,1.5381,-0.7770,-1.2547,222.2886,221.9056,1.4443
21.520,221.8826,1.5303,-0.7779,-0.7624,225.5009,222.2342,2.8783
21.530,221.8978,1.5225,-0.7788,-0.9216,220.5058,222.1088,2.1632
21.540,221.9130,1.5147,-0.7797,-0.6261,222.3527,222.1499,2.2450
21.550,221.9281,1.5069,-0.7806,-0.8196,220.0752,221.9883,1.3925
21.560,221.9432,1.4991,-0.7815,-0.5974,220.6995,221.8879,0.8603
21.570,221.9581,1.4913,-0.7823,-0.7140,224.3610,222.1127,1.8452
21.580,221.9730,1.4835,-0.7832,-0.4662,222.3577,222.1510,1.9275
21.590,221.9878,1.4756,-0.7840,-0.7152,220.7435,222.0450,1.3462
21.600,222.0025,1.4678,-0.7847,-0.6442,220.6425,221.9342,0.7678
21.610,222.0171,1.4600,-0.7855,-0.7687,221.8728,221.9358,0.7320
21.620,222.0317,1.4521,-0.7863,-0.5801,220.5434,221.8203,0.1617
21.630,222.0461,1.4442,-0.7870,-0.6578,221.7693,221.8172,0.1327
21.640,222.0605,1.4364,-0.7877,-0.6097,220.5261,221.7051,-0.3966
21.650,222.0749,1.4285,-0.7884,-0.5838,222.8096,221.7984,0.0421
21.660,222.0891,1.4206,-0.7891,-1.1809,220.2249,221.6607,-0.6000
21.670,222.1033,1.4127,-0.7897,-0.8987,222.7416,221.7500,-0.1698
21.680,222.1174,1.4048,-0.7903,-0.8349,220.8491,221.6694,-0.5395
21.690,222.1314,1.3969,-0.7909,-0.3676,221.4526,221.6454,-0.6315
21.700,222.1453,1.3890,-0.7915,-0.5412,222.1153,221.6808,-0.4472
21.710,222.1591,1.3811,-0.7921,-1.3690,220.6925,221.5900,-0.8515
21.720,222.1729,1.3731,-0.7927,-0.7116,220.3350,221.4721,-1.3606
21.730,222.1866,1.3652,-0.7932,-1.1223,224.4970,221.7251,-0.1462
21.740,222.2002,1.3573,-0.7937,-0.7336,219.7718,221.5523,-0.9398
21.750,222.2137,1.3493,-0.7942,-0.7480,219.9708,221.4049,-1.5808
21.760,222.2272,1.3414,-0.7947,-0.7401,222.2062,221.4608,-1.2599
21.770,222.2405,1.3334,-0.7951,-0.5505,220.9129,221.4012,-1.4831
21.780,222.2538,1.3255,-0.7955,-1.0995,223.5555,221.5766,-0.6185
21.790,222.2670,1.3175,-0.7960,-0.9671,223.9002,221.7748,0.3116
21.800,222.2802,1.3096,-0.7963,-0.6669,222.3575,221.8288,0.5371
21.810,222.2932,1.3016,-0.7967,-0.6225,221.7706,221.8285,0.5038
21.820,222.3062,1.2936,-0.7971,-0.9699,222.3968,221.8829,0.7225
21.830,222.3191,1.2856,-0.7974,-0.7697,220.1388,221.7365,0.0090
21.840,222.3319,1.2777,-0.7977,-0.9498,221.9266,221.7532,0.0767
21.850,222.3446,1.2697,-0.7980,-0.8303,223.7104,221.9256,0.8568
21.860,222.3573,1.2617,-0.7983,-0.7234,220.5368,221.8115,0.2855
21.870,222.3699,1.2537,-0.7985,-0.5228,220.6121,221.7088,-0.2055
21.880,222.3824,1.2457,-0.7988,-0.3925,220.0247,221.5592,-0.8897
21.890,222.3948,1.2378,-0.7990,-0.6177,222.7818,221.6583,-0.4012
21.900,222.4071,1.2298,-0.7992,-0.9071,221.9901,221.6837,-0.2737
21.910,222.4194,1.2218,-0.7993,-0.9920,222.2540,221.7312,-0.0514
21.920,222.4315,1.2138,-0.7995,-0.8849,220.1222,221.5895,-0.7070
21.930,222.4436,1.2058,-0.7996,-0.8199,222.4294,221.6567,-0.3744
